,train,val,test
C3L-00991-23,False,False,True
C3N-01213-22,False,False,True
C3L-00416-21,False,False,True
C3N-01646-22,False,False,True
C3N-01180-21,False,False,True
C3N-01081-21,False,False,True
C3L-01302-23,False,False,True
C3N-00953-22,False,False,True
C3L-01963-21,False,False,True
C3L-01681-26,False,False,True
C3N-01078-24,False,False,True
C3L-00817-21,False,False,True
C3N-01522-21,False,False,True
C3L-00606-22,False,False,True
C3N-02266-21,False,False,True
C3L-01978-22,False,False,True
C3N-00715-21,False,False,True
C3N-01086-23,False,False,True
C3L-01607-22,False,False,True
C3N-01806-21,False,False,True
C3L-00969-21,False,False,True
C3L-02202-21,False,False,True
C3L-00799-21,False,False,True
C3L-01954-21,False,False,True
C3N-00335-24,False,False,True
C3L-00905-22,False,False,True
C3L-01257-21,False,False,True
C3N-01267-23,False,False,True
C3L-01256-21,False,False,True
C3N-01843-21,False,False,True
C3L-02602-21,False,False,True
C3L-00905-23,False,False,True
C3L-02125-24,False,False,True
C3N-02337-22,False,False,True
C3N-00377-21,False,False,True
C3N-00324-21,False,False,True
C3L-00767-21,False,False,True
C3L-00781-25,False,False,True
C3L-02746-24,False,False,True
C3N-00324-22,False,False,True
C3L-00161-24,False,False,True
C3N-00377-22,False,False,True
C3L-00156-21,False,False,True
C3N-02062-22,False,False,True
C3L-00898-22,False,False,True
C3N-02030-22,False,False,True
C3N-01848-22,False,False,True
C3N-02636-22,False,False,True
C3L-02449-21,False,False,True
C3N-01525-23,False,False,True
C3L-01307-21,False,False,True
C3N-00847-23,False,False,True
C3L-00962-21,False,False,True
C3L-02119-25,False,False,True
C3N-01001-23,False,False,True
C3N-00334-25,False,False,True
C3L-00086-21,False,False,True
C3L-02125-26,False,False,True
C3L-01249-21,False,False,True
C3L-02468-23,False,False,True
C3N-01847-21,False,False,True
C3L-01925-28,False,False,True
C3L-03143-21,False,False,True
C3N-00155-23,False,False,True
C3N-02678-21,False,False,True
C3N-01529-22,False,False,True
C3N-02978-22,False,False,True
C3N-02598-21,False,False,True
C3L-02347-22,False,False,True
C3N-01878-22,False,False,True
C3L-02545-23,False,False,True
C3N-00340-22,False,False,True
C3N-01383-21,False,False,True
C3L-01328-21,False,False,True
C3N-01011-22,False,False,True
C3L-00881-22,False,False,True
C3L-02890-21,False,False,True
C3N-03039-23,False,False,True
C3N-00954-23,False,False,True
C3N-02069-23,False,False,True
C3L-00598-23,False,False,True
C3N-03039-21,False,False,True
C3L-01689-22,False,False,True
C3L-02610-21,False,False,True
C3L-02115-26,False,False,True
C3N-03428-22,False,False,True
C3N-01378-22,False,False,True
C3L-03635-21,False,False,True
C3L-03624-22,False,False,True
C3N-03853-21,False,False,True
C3L-01598-23,False,False,True
C3N-03666-21,False,False,True
C3L-01702-21,False,False,True
C3N-03069-21,False,False,True
C3N-01166-22,False,False,True
C3N-02592-21,False,False,True
C3N-01375-22,False,False,True
C3L-02613-23,False,False,True
C3L-03639-22,False,False,True
C3L-01052-23,False,False,True
C3N-03430-22,False,False,True
C3L-00277-22,False,False,True
C3N-01532-22,False,False,True
C3L-00567-23,False,False,True
C3L-05501-23,False,False,True
C3N-00843-22,False,False,True
C3N-04164-23,False,False,True
C3L-00035-21,False,False,True
C3N-01523-23,False,False,True
C3N-03068-21,False,False,True
C3N-02034-21,False,False,True
C3L-05023-24,False,False,True
C3L-03953-21,False,False,True
C3L-02213-21,False,False,True
C3N-03489-23,False,False,True
C3N-01532-21,False,False,True
C3N-00853-23,False,False,True
C3N-03208-22,False,False,True
C3N-00855-23,False,False,True
C3L-02651-21,False,False,True
C3N-04151-21,False,False,True
C3N-03013-21,False,False,True
C3N-00295-22,False,False,True
C3N-03619-22,False,False,True
C3N-00871-21,False,False,True
C3N-03226-22,False,False,True
C3N-04153-23,False,False,True
C3N-03928-21,False,False,True
C3N-01943-23,False,False,True
C3L-04791-24,False,False,True
C3L-02621-22,False,False,True
C3N-03933-23,False,False,True
C3L-04791-23,False,False,True
C3N-00297-21,False,False,True
C3N-03042-23,False,False,True
C3N-00829-22,False,False,True
C3N-03837-22,False,False,True
C3N-02700-22,False,False,True
C3N-00299-23,False,False,True
C3L-04817-24,False,False,True
C3L-02707-21,False,False,True
C3N-02770-28,False,False,True
C3L-04843-22,False,False,True
C3N-03184-21,False,False,True
C3N-02186-23,False,False,True
C3N-02783-24,False,False,True
C3N-02286-21,False,False,True
C3L-01155-21,False,False,True
C3L-02707-23,False,False,True
C3L-03681-23,False,False,True
C3N-01517-22,False,False,True
C3L-01061-21,False,False,True
C3L-03559-24,False,False,True
C3N-04098-22,False,False,True
C3L-03392-23,False,False,True
C3L-02041-22,False,False,True
C3L-01157-21,False,False,True
C3N-03452-21,False,False,True
C3N-03797-23,False,False,True
C3N-01816-22,False,False,True
C3L-02706-21,False,False,True
C3L-00677-21,False,False,True
C3N-03757-27,False,False,True
C3L-00671-21,False,False,True
C3N-03473-21,False,False,True
C3L-04819-23,False,False,True
C3N-03186-22,False,False,True
C3L-04795-25,False,False,True
C3N-02786-22,False,False,True
C3N-03088-22,False,False,True
C3L-00278-23,False,False,True
C3N-03480-23,False,False,True
C3N-04092-21,False,False,True
C3L-03554-21,False,False,True
